step,time_hours,time_seconds,time_minutes,Explore-Inner_P_load_kW,Explore-Inner_P_pv_kW,Explore-Inner_P_station_used_kW,Explore-Inner_P_bat_kW,Explore-Inner_unmet_kW,Explore-Mid_P_load_kW,Explore-Mid_P_pv_kW,Explore-Mid_P_station_used_kW,Explore-Mid_P_bat_kW,Explore-Mid_unmet_kW,Explore-Outer_P_load_kW,Explore-Outer_P_pv_kW,Explore-Outer_P_station_used_kW,Explore-Outer_P_bat_kW,Explore-Outer_unmet_kW,Drone-3m_P_load_kW,Drone-3m_P_pv_kW,Drone-3m_P_station_used_kW,Drone-3m_P_bat_kW,Drone-3m_unmet_kW,Drone-6m_P_load_kW,Drone-6m_P_pv_kW,Drone-6m_P_station_used_kW,Drone-6m_P_bat_kW,Drone-6m_unmet_kW,Drone-9m_P_load_kW,Drone-9m_P_pv_kW,Drone-9m_P_station_used_kW,Drone-9m_P_bat_kW,Drone-9m_unmet_kW
6083,0.16897222222222222,608.3,10.138333333333332,0.3296315999999995,0.0,0.0,0.3296315999999995,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10313200000000002,0.0,0.0,0.10313200000000002,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6084,0.169,608.4000000000001,10.140000000000002,0.3323068000000028,0.0,0.0,0.3323068000000028,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10306599999999994,0.0,0.0,0.10306599999999994,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6085,0.16902777777777778,608.5,10.141666666666667,0.33498200000000034,0.0,0.0,0.33498200000000034,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10299999999999998,0.0,0.0,0.10299999999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6086,0.16905555555555557,608.6,10.143333333333334,0.3376571999999998,0.0,0.0,0.3376571999999998,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10293400000000001,0.0,0.0,0.10293400000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6087,0.16908333333333334,608.7,10.145000000000001,0.3403324000000012,0.0,0.0,0.3403324000000012,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10286799999999997,0.0,0.0,0.10286799999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6088,0.16911111111111113,608.8000000000001,10.146666666666668,0.3430076000000026,0.0,0.0,0.3430076000000026,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10280199999999994,0.0,0.0,0.10280199999999994,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6089,0.1691388888888889,608.9,10.148333333333333,0.3456828000000002,0.0,0.0,0.3456828000000002,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.102736,0.0,0.0,0.102736,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6090,0.1691666666666667,609.0000000000001,10.150000000000002,0.3483580000000034,0.0,0.0,0.3483580000000034,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10266999999999991,0.0,0.0,0.10266999999999991,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6091,0.16919444444444445,609.1,10.151666666666667,0.351033200000001,0.0,0.0,0.351033200000001,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10260399999999997,0.0,0.0,0.10260399999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6092,0.16922222222222222,609.1999999999999,10.153333333333332,0.35370839999999854,0.0,0.0,0.35370839999999854,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10253800000000005,0.0,0.0,0.10253800000000005,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6093,0.16925,609.3000000000001,10.155000000000001,0.3563836000000018,0.0,0.0,0.3563836000000018,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10247199999999995,0.0,0.0,0.10247199999999995,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6094,0.16927777777777778,609.4,10.156666666666666,0.3590587999999994,0.0,0.0,0.3590587999999994,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10240600000000001,0.0,0.0,0.10240600000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6095,0.16930555555555557,609.5,10.158333333333333,0.3617340000000008,0.0,0.0,0.3617340000000008,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10233999999999999,0.0,0.0,0.10233999999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6096,0.16933333333333334,609.6,10.16,0.36440920000000027,0.0,0.0,0.36440920000000027,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10227399999999999,0.0,0.0,0.10227399999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6097,0.16936111111111113,609.7,10.161666666666667,0.3670844000000016,0.0,0.0,0.3670844000000016,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10220799999999997,0.0,0.0,0.10220799999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6098,0.1693888888888889,609.8000000000001,10.163333333333334,0.369759600000001,0.0,0.0,0.369759600000001,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10214199999999997,0.0,0.0,0.10214199999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6099,0.1694166666666667,609.9000000000001,10.165000000000001,0.3724348000000024,0.0,0.0,0.3724348000000024,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10207599999999994,0.0,0.0,0.10207599999999994,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6100,0.16944444444444445,610.0,10.166666666666666,0.37511,0.0,0.0,0.37511,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10201,0.0,0.0,0.10201,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6101,0.16947222222222222,610.1,10.168333333333333,0.37622600000000056,0.0,0.0,0.37622600000000056,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10198739999999999,0.0,0.0,0.10198739999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6102,0.1695,610.2,10.17,0.37734200000000034,0.0,0.0,0.37734200000000034,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1019648,0.0,0.0,0.1019648,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6103,0.16952777777777778,610.3,10.171666666666665,0.3784579999999993,0.0,0.0,0.3784579999999993,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10194220000000001,0.0,0.0,0.10194220000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6104,0.16955555555555557,610.4000000000001,10.173333333333336,0.37957400000000074,0.0,0.0,0.37957400000000074,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1019196,0.0,0.0,0.1019196,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6105,0.16958333333333334,610.5,10.175,0.3806899999999997,0.0,0.0,0.3806899999999997,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10189700000000002,0.0,0.0,0.10189700000000002,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6106,0.16961111111111113,610.6,10.176666666666668,0.38180600000000026,0.0,0.0,0.38180600000000026,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1018744,0.0,0.0,0.1018744,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6107,0.1696388888888889,610.7,10.178333333333335,0.3829220000000008,0.0,0.0,0.3829220000000008,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10185179999999998,0.0,0.0,0.10185179999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6108,0.1696666666666667,610.8000000000001,10.180000000000001,0.3840380000000006,0.0,0.0,0.3840380000000006,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1018292,0.0,0.0,0.1018292,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6109,0.16969444444444445,610.9,10.181666666666667,0.38515399999999955,0.0,0.0,0.38515399999999955,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10180660000000001,0.0,0.0,0.10180660000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6110,0.16972222222222222,611.0,10.183333333333334,0.3862700000000001,0.0,0.0,0.3862700000000001,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.101784,0.0,0.0,0.101784,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6111,0.16975,611.1,10.185,0.38738599999999995,0.0,0.0,0.38738599999999995,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1017614,0.0,0.0,0.1017614,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6112,0.16977777777777778,611.2,10.186666666666667,0.3885020000000005,0.0,0.0,0.3885020000000005,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10173879999999999,0.0,0.0,0.10173879999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6113,0.16980555555555557,611.3000000000001,10.188333333333334,0.3896180000000011,0.0,0.0,0.3896180000000011,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10171619999999998,0.0,0.0,0.10171619999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6114,0.16983333333333334,611.4,10.19,0.3907340000000001,0.0,0.0,0.3907340000000001,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10169360000000001,0.0,0.0,0.10169360000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6115,0.16986111111111113,611.5000000000001,10.191666666666668,0.3918500000000014,0.0,0.0,0.3918500000000014,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10167099999999997,0.0,0.0,0.10167099999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6116,0.1698888888888889,611.6,10.193333333333333,0.39296600000000037,0.0,0.0,0.39296600000000037,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10164839999999999,0.0,0.0,0.10164839999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6117,0.1699166666666667,611.7,10.195,0.3940820000000002,0.0,0.0,0.3940820000000002,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10162579999999999,0.0,0.0,0.10162579999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6118,0.16994444444444445,611.8000000000001,10.196666666666667,0.39519800000000077,0.0,0.0,0.39519800000000077,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10160319999999998,0.0,0.0,0.10160319999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6119,0.16997222222222222,611.9,10.198333333333332,0.3963139999999997,0.0,0.0,0.3963139999999997,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1015806,0.0,0.0,0.1015806,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6120,0.17,612.0,10.2,0.39743000000000034,0.0,0.0,0.39743000000000034,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.101558,0.0,0.0,0.101558,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6121,0.17002777777777778,612.1,10.201666666666666,0.39854600000000007,0.0,0.0,0.39854600000000007,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1015354,0.0,0.0,0.1015354,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6122,0.17005555555555557,612.2,10.203333333333335,0.39966200000000063,0.0,0.0,0.39966200000000063,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10151279999999999,0.0,0.0,0.10151279999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6123,0.17008333333333334,612.3,10.205,0.40077799999999963,0.0,0.0,0.40077799999999963,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1014902,0.0,0.0,0.1014902,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6124,0.17011111111111113,612.4000000000001,10.206666666666669,0.40189400000000103,0.0,0.0,0.40189400000000103,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10146759999999999,0.0,0.0,0.10146759999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6125,0.1701388888888889,612.5,10.208333333333334,0.40301,0.0,0.0,0.40301,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10144500000000001,0.0,0.0,0.10144500000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6126,0.1701666666666667,612.6,10.21,0.40412600000000054,0.0,0.0,0.40412600000000054,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1014224,0.0,0.0,0.1014224,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6127,0.17019444444444445,612.7,10.211666666666668,0.4052420000000004,0.0,0.0,0.4052420000000004,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1013998,0.0,0.0,0.1013998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6128,0.17022222222222222,612.8,10.213333333333333,0.40635799999999933,0.0,0.0,0.40635799999999933,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10137720000000001,0.0,0.0,0.10137720000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6129,0.17025,612.9000000000001,10.215000000000002,0.40747400000000067,0.0,0.0,0.40747400000000067,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10135459999999999,0.0,0.0,0.10135459999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6130,0.17027777777777778,613.0,10.216666666666667,0.4085899999999997,0.0,0.0,0.4085899999999997,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.101332,0.0,0.0,0.101332,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6131,0.17030555555555557,613.1,10.218333333333334,0.40970600000000024,0.0,0.0,0.40970600000000024,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1013094,0.0,0.0,0.1013094,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6132,0.17033333333333334,613.2,10.22,0.4108220000000008,0.0,0.0,0.4108220000000008,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10128679999999998,0.0,0.0,0.10128679999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6133,0.17036111111111113,613.3000000000001,10.221666666666668,0.4119380000000006,0.0,0.0,0.4119380000000006,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1012642,0.0,0.0,0.1012642,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6134,0.1703888888888889,613.4,10.223333333333333,0.4130539999999996,0.0,0.0,0.4130539999999996,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10124160000000001,0.0,0.0,0.10124160000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6135,0.1704166666666667,613.5000000000001,10.225000000000001,0.414170000000001,0.0,0.0,0.414170000000001,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10121899999999998,0.0,0.0,0.10121899999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6136,0.17044444444444445,613.6,10.226666666666667,0.41528599999999993,0.0,0.0,0.41528599999999993,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10119639999999999,0.0,0.0,0.10119639999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6137,0.17047222222222222,613.7,10.228333333333333,0.4164020000000005,0.0,0.0,0.4164020000000005,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1011738,0.0,0.0,0.1011738,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6138,0.1705,613.8000000000001,10.23,0.41751800000000105,0.0,0.0,0.41751800000000105,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10115119999999998,0.0,0.0,0.10115119999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6139,0.17052777777777778,613.9,10.231666666666666,0.41863400000000006,0.0,0.0,0.41863400000000006,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1011286,0.0,0.0,0.1011286,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6140,0.17055555555555557,614.0,10.233333333333333,0.41974999999999985,0.0,0.0,0.41974999999999985,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.101106,0.0,0.0,0.101106,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6141,0.17058333333333334,614.1,10.235000000000001,0.42086600000000046,0.0,0.0,0.42086600000000046,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10108339999999999,0.0,0.0,0.10108339999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6142,0.17061111111111113,614.2,10.236666666666668,0.4219820000000002,0.0,0.0,0.4219820000000002,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1010608,0.0,0.0,0.1010608,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6143,0.1706388888888889,614.3000000000001,10.238333333333335,0.42309800000000075,0.0,0.0,0.42309800000000075,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10103819999999998,0.0,0.0,0.10103819999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6144,0.1706666666666667,614.4000000000001,10.240000000000002,0.4242140000000013,0.0,0.0,0.4242140000000013,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10101559999999997,0.0,0.0,0.10101559999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6145,0.17069444444444445,614.5,10.241666666666667,0.4253300000000003,0.0,0.0,0.4253300000000003,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10099299999999999,0.0,0.0,0.10099299999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6146,0.17072222222222222,614.6,10.243333333333334,0.4264460000000001,0.0,0.0,0.4264460000000001,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1009704,0.0,0.0,0.1009704,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6147,0.17075,614.7,10.245000000000001,0.4275620000000007,0.0,0.0,0.4275620000000007,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10094779999999999,0.0,0.0,0.10094779999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6148,0.17077777777777778,614.8,10.246666666666666,0.42867799999999967,0.0,0.0,0.42867799999999967,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.1009252,0.0,0.0,0.1009252,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6149,0.17080555555555557,614.9000000000001,10.248333333333335,0.42979400000000106,0.0,0.0,0.42979400000000106,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10090259999999998,0.0,0.0,0.10090259999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6150,0.17083333333333334,615.0,10.25,0.43091,0.0,0.0,0.43091,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10088,0.0,0.0,0.10088,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6151,0.17086111111111113,615.1,10.251666666666667,0.43153580000000036,0.0,0.0,0.43153580000000036,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10085099999999998,0.0,0.0,0.10085099999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6152,0.1708888888888889,615.2,10.253333333333334,0.4321616000000002,0.0,0.0,0.4321616000000002,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.100822,0.0,0.0,0.100822,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6153,0.17091666666666666,615.3,10.254999999999999,0.43278739999999966,0.0,0.0,0.43278739999999966,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10079300000000002,0.0,0.0,0.10079300000000002,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6154,0.17094444444444445,615.4000000000001,10.256666666666668,0.4334132000000004,0.0,0.0,0.4334132000000004,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10076399999999998,0.0,0.0,0.10076399999999998,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6155,0.17097222222222222,615.5,10.258333333333333,0.43403899999999984,0.0,0.0,0.43403899999999984,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.100735,0.0,0.0,0.100735,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6156,0.171,615.6,10.26,0.4346648000000002,0.0,0.0,0.4346648000000002,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.100706,0.0,0.0,0.100706,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6157,0.17102777777777778,615.7,10.261666666666667,0.43529060000000047,0.0,0.0,0.43529060000000047,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10067699999999997,0.0,0.0,0.10067699999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6158,0.17105555555555557,615.8000000000001,10.263333333333334,0.4359164000000003,0.0,0.0,0.4359164000000003,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10064799999999999,0.0,0.0,0.10064799999999999,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6159,0.17108333333333334,615.9,10.264999999999999,0.43654219999999977,0.0,0.0,0.43654219999999977,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10061900000000001,0.0,0.0,0.10061900000000001,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6160,0.17111111111111113,616.0000000000001,10.26666666666667,0.43716800000000056,0.0,0.0,0.43716800000000056,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10058999999999997,0.0,0.0,0.10058999999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6161,0.1711388888888889,616.1,10.268333333333334,0.4377938,0.0,0.0,0.4377938,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.100561,0.0,0.0,0.100561,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6162,0.17116666666666666,616.1999999999999,10.27,0.43841959999999935,0.0,0.0,0.43841959999999935,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10053200000000004,0.0,0.0,0.10053200000000004,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6163,0.17119444444444445,616.3000000000001,10.271666666666668,0.43904540000000064,0.0,0.0,0.43904540000000064,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.10050299999999997,0.0,0.0,0.10050299999999997,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
6164,0.17122222222222222,616.4,10.273333333333333,0.43967120000000004,0.0,0.0,0.43967120000000004,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.100474,0.0,0.0,0.100474,0.0,0.093392,0.0,0.0,0.093392,0.0,0.03,0.0,0.12,-0.09,0.0
